,Colunm 1,Colunm 2,Colunm 3,target,Colunm 4,real_identifier
5452,68.0,46.09,-70.81,20.0,2.0,0
5453,95.0,55.85,-56.51,19.0,2.0,0
5454,58.0,27.01,-165.39,15.0,1.0,0
5455,84.0,41.83,-88.99,14.0,2.0,0
5456,0.0,28.36,-138.09,17.0,2.0,0
5457,69.0,46.29,-70.51,20.0,2.0,0
5458,96.0,56.19,-56.01,19.0,2.0,0
5459,59.0,27.15,-165.59,15.0,1.0,0
5460,85.0,41.99,-88.59,14.0,2.0,0
5461,0.0,28.02,-138.79,17.0,2.0,0
5462,70.0,46.49,-70.21,20.0,2.0,0
5463,97.0,56.53,-55.51,19.0,2.0,0
5464,60.0,27.29,-165.79,15.0,1.0,0
5465,86.0,42.15,-88.19,14.0,2.0,0
5466,0.0,27.68,-139.49,17.0,2.0,0
5467,71.0,46.69,-69.91,20.0,2.0,0
5468,98.0,56.87,-55.01,19.0,2.0,0
5469,61.0,27.43,-165.99,15.0,1.0,0
5470,87.0,42.31,-87.79,14.0,2.0,0
5471,0.0,27.34,-140.19,17.0,2.0,0
5472,72.0,46.89,-69.61,20.0,2.0,0
5473,99.0,57.21,-54.51,19.0,2.0,0
5474,62.0,27.57,-166.19,15.0,1.0,0
5475,88.0,42.47,-87.39,14.0,2.0,0
5476,0.0,27.0,-140.89,17.0,2.0,0
5477,73.0,47.09,-69.31,20.0,2.0,0
5478,100.0,57.55,-54.01,19.0,2.0,0
5479,63.0,27.71,-166.39,15.0,1.0,0
5480,89.0,42.63,-86.99,14.0,2.0,0
5481,0.0,26.66,-141.59,17.0,2.0,0
5482,74.0,47.29,-69.01,20.0,2.0,0
5483,101.0,57.89,-53.51,19.0,2.0,0
5484,64.0,27.85,-166.59,15.0,1.0,0
5485,90.0,42.79,-86.59,14.0,2.0,0
5486,0.0,26.32,-142.29,17.0,2.0,0
5487,75.0,47.49,-68.71,20.0,2.0,0
5488,102.0,58.23,-53.01,19.0,2.0,0
5489,65.0,27.99,-166.79,15.0,1.0,0
5490,91.0,42.95,-86.19,14.0,2.0,0
5491,0.0,25.98,-142.99,17.0,2.0,0
5492,76.0,47.69,-68.41,20.0,2.0,0
5493,103.0,58.57,-52.51,19.0,2.0,0
5494,66.0,28.13,-166.99,15.0,1.0,0
5495,92.0,43.11,-85.79,14.0,2.0,0
5496,0.0,25.64,-143.69,17.0,2.0,0
5497,77.0,47.89,-68.11,20.0,2.0,0
5498,104.0,58.91,-52.01,19.0,2.0,0
5499,67.0,28.27,-167.19,15.0,1.0,0
5500,93.0,43.27,-85.39,14.0,2.0,0
5501,0.0,25.3,-144.39,17.0,2.0,0
5502,78.0,48.09,-67.81,20.0,2.0,0
5503,105.0,59.25,-51.51,19.0,2.0,0
5504,68.0,28.41,-167.39,15.0,1.0,0
5505,94.0,43.43,-84.99,14.0,2.0,0
5506,0.0,24.96,-145.09,17.0,2.0,0
5507,79.0,48.29,-67.51,20.0,2.0,0
5508,106.0,59.59,-51.01,19.0,2.0,0
5509,69.0,28.55,-167.59,15.0,1.0,0
5510,95.0,43.59,-84.59,14.0,2.0,0
5511,0.0,24.62,-145.79,17.0,2.0,0
5512,80.0,48.49,-67.21,20.0,2.0,0
5513,107.0,59.93,-50.51,19.0,2.0,0
5514,70.0,28.69,-167.79,15.0,1.0,0
5515,96.0,43.75,-84.19,14.0,2.0,0
5516,0.0,24.28,-146.49,17.0,2.0,0
5517,81.0,48.69,-66.91,20.0,2.0,0
5518,108.0,60.27,-50.01,19.0,2.0,0
5519,71.0,28.83,-167.99,15.0,1.0,0
5520,97.0,43.91,-83.79,14.0,2.0,0
5521,0.0,23.94,-147.19,17.0,2.0,0
5522,82.0,48.89,-66.61,20.0,2.0,0
5523,109.0,60.61,-49.51,19.0,2.0,0
5524,72.0,28.97,-168.19,15.0,1.0,0
5525,98.0,44.07,-83.39,14.0,2.0,0
5526,0.0,23.6,-147.89,17.0,2.0,0
5527,83.0,49.09,-66.31,20.0,2.0,0
5528,110.0,60.95,-49.01,19.0,2.0,0
5529,73.0,29.11,-168.39,15.0,1.0,0
5530,99.0,44.23,-82.99,14.0,2.0,0
5531,0.0,23.26,-148.59,17.0,2.0,0
5532,84.0,49.29,-66.01,20.0,2.0,0
5533,111.0,61.29,-48.51,19.0,2.0,0
5534,74.0,29.25,-168.59,15.0,1.0,0
5535,100.0,44.39,-82.59,14.0,2.0,0
5536,0.0,22.92,-149.29,17.0,2.0,0
5537,85.0,49.49,-65.71,20.0,2.0,0
5538,112.0,61.63,-48.01,19.0,2.0,0
5539,75.0,29.39,-168.79,15.0,1.0,0
5540,101.0,44.55,-82.19,14.0,2.0,0
5541,0.0,22.58,-149.99,17.0,2.0,0
5542,86.0,49.69,-65.41,20.0,2.0,0
5543,113.0,61.97,-47.51,19.0,2.0,0
5544,76.0,29.53,-168.99,15.0,1.0,0
5545,102.0,44.71,-81.79,14.0,2.0,0
5546,0.0,22.24,-150.69,17.0,2.0,0
5547,87.0,49.89,-65.11,20.0,2.0,0
5548,114.0,62.31,-47.01,19.0,2.0,0
5549,77.0,29.67,-169.19,15.0,1.0,0
5550,103.0,44.87,-81.39,14.0,2.0,0
5551,0.0,21.9,-151.39,17.0,2.0,0
5552,88.0,50.09,-64.81,20.0,2.0,0
5553,115.0,62.65,-46.51,19.0,2.0,0
5554,78.0,29.81,-169.39,15.0,1.0,0
5555,104.0,45.03,-80.99,14.0,2.0,0
5556,0.0,21.56,-152.09,17.0,2.0,0
5557,89.0,50.29,-64.51,20.0,2.0,0
5558,116.0,62.99,-46.01,19.0,2.0,0
5559,79.0,29.95,-169.59,15.0,1.0,0
5560,105.0,45.19,-80.59,14.0,2.0,0
5561,0.0,21.22,-152.79,17.0,2.0,0
5562,90.0,50.49,-64.21,20.0,2.0,0
5563,117.0,63.33,-45.51,19.0,2.0,0
5564,80.0,30.09,-169.79,15.0,1.0,0
5565,106.0,45.35,-80.19,14.0,2.0,0
5566,0.0,20.88,-153.49,17.0,2.0,0
5567,91.0,50.69,-63.91,20.0,2.0,0
5568,118.0,63.67,-45.01,19.0,2.0,0
5569,81.0,30.23,-169.99,15.0,1.0,0
5570,107.0,45.51,-79.79,14.0,2.0,0
5571,0.0,20.54,-154.19,17.0,2.0,0
5572,92.0,50.89,-63.61,20.0,2.0,0
5573,119.0,64.01,-44.51,19.0,2.0,0
5574,82.0,30.37,-170.19,15.0,1.0,0
5575,108.0,45.67,-79.39,14.0,2.0,0
5576,0.0,20.2,-154.89,17.0,2.0,0
5577,93.0,51.09,-63.31,20.0,2.0,0
5578,120.0,64.35,-44.01,19.0,2.0,0
5579,83.0,30.51,-170.39,15.0,1.0,0
5580,109.0,45.83,-78.99,14.0,2.0,0
5581,0.0,19.86,-155.59,17.0,2.0,0
5582,94.0,51.29,-63.01,20.0,2.0,0
5583,121.0,64.69,-43.51,19.0,2.0,0
5584,84.0,30.65,-170.59,15.0,1.0,0
5585,110.0,45.99,-78.59,14.0,2.0,0
5586,0.0,19.52,-156.29,17.0,2.0,0
5587,95.0,51.49,-62.71,20.0,2.0,0
5588,122.0,65.03,-43.01,19.0,2.0,0
5589,85.0,30.79,-170.79,15.0,1.0,0
5590,111.0,46.15,-78.19,14.0,2.0,0
5591,0.0,19.18,-156.99,17.0,2.0,0
5592,96.0,51.69,-62.41,20.0,2.0,0
5593,123.0,65.37,-42.51,19.0,2.0,0
5594,86.0,30.93,-170.99,15.0,1.0,0
5595,112.0,46.31,-77.79,14.0,2.0,0
5596,0.0,18.84,-157.69,17.0,2.0,0
5597,97.0,51.89,-62.11,20.0,2.0,0
5598,124.0,65.71,-42.01,19.0,2.0,0
5599,87.0,31.07,-171.19,15.0,1.0,0
5600,113.0,46.47,-77.39,14.0,2.0,0
5601,0.0,18.5,-158.39,17.0,2.0,0
5602,98.0,52.09,-61.81,20.0,2.0,0
5603,125.0,66.05,-41.51,19.0,2.0,0
5604,88.0,31.21,-171.39,15.0,1.0,0
5605,114.0,46.63,-76.99,14.0,2.0,0
5606,0.0,18.16,-159.09,17.0,2.0,0
5607,99.0,52.29,-61.51,20.0,2.0,0
5608,126.0,66.39,-41.01,19.0,2.0,0
5609,89.0,31.35,-171.59,15.0,1.0,0
5610,115.0,46.79,-76.59,14.0,2.0,0
5611,0.0,17.82,-159.79,17.0,2.0,0
5612,100.0,52.49,-61.21,20.0,2.0,0
5613,127.0,66.73,-40.51,19.0,2.0,0
5614,90.0,31.49,-171.79,15.0,1.0,0
5615,116.0,46.95,-76.19,14.0,2.0,0
5616,0.0,17.48,-160.49,17.0,2.0,0
5617,101.0,52.69,-60.91,20.0,2.0,0
5618,128.0,67.07,-40.01,19.0,2.0,0
5619,91.0,31.63,-171.99,15.0,1.0,0
5620,117.0,47.11,-75.79,14.0,2.0,0
5621,0.0,17.14,-161.19,17.0,2.0,0
5622,102.0,52.89,-60.61,20.0,2.0,0
5623,129.0,67.41,-39.51,19.0,2.0,0
5624,92.0,31.77,-172.19,15.0,1.0,0
5625,118.0,47.27,-75.39,14.0,2.0,0
5626,0.0,16.8,-161.89,17.0,2.0,0
5627,103.0,53.09,-60.31,20.0,2.0,0
5628,130.0,67.75,-39.01,19.0,2.0,0
5629,93.0,31.91,-172.39,15.0,1.0,0
5630,119.0,47.43,-74.99,14.0,2.0,0
5631,0.0,16.46,-162.59,17.0,2.0,0
5632,104.0,53.29,-60.01,20.0,2.0,0
5633,131.0,68.09,-38.51,19.0,2.0,0
5634,94.0,32.05,-172.59,15.0,1.0,0
5635,120.0,47.59,-74.59,14.0,2.0,0
5636,0.0,16.12,-163.29,17.0,2.0,0
5637,105.0,53.49,-59.71,20.0,2.0,0
5638,132.0,68.43,-38.01,19.0,2.0,0
5639,95.0,32.19,-172.79,15.0,1.0,0
5640,121.0,47.75,-74.19,14.0,2.0,0
5641,0.0,15.78,-163.99,17.0,2.0,0
5642,106.0,53.69,-59.41,20.0,2.0,0
5643,133.0,68.77,-37.51,19.0,2.0,0
5644,96.0,32.33,-172.99,15.0,1.0,0
5645,122.0,47.91,-73.79,14.0,2.0,0
5646,0.0,15.44,-164.69,17.0,2.0,0
5647,107.0,53.89,-59.11,20.0,2.0,0
5648,134.0,69.11,-37.01,19.0,2.0,0
5649,97.0,32.47,-173.19,15.0,1.0,0
5650,123.0,48.07,-73.39,14.0,2.0,0
5651,0.0,15.1,-165.39,17.0,2.0,0
5652,108.0,54.09,-58.81,20.0,2.0,0
5653,135.0,69.45,-36.51,19.0,2.0,0
5654,98.0,32.61,-173.39,15.0,1.0,0
5655,124.0,48.23,-72.99,14.0,2.0,0
5656,0.0,14.76,-166.09,17.0,2.0,0
5657,109.0,54.29,-58.51,20.0,2.0,0
5658,136.0,69.79,-36.01,19.0,2.0,0
5659,99.0,32.75,-173.59,15.0,1.0,0
5660,125.0,48.39,-72.59,14.0,2.0,0
5661,0.0,14.42,-166.79,17.0,2.0,0
5662,110.0,54.49,-58.21,20.0,2.0,0
5663,137.0,70.13,-35.51,19.0,2.0,0
5664,100.0,32.89,-173.79,15.0,1.0,0
5665,126.0,48.55,-72.19,14.0,2.0,0
5666,0.0,14.08,-167.49,17.0,2.0,0
5667,111.0,54.69,-57.91,20.0,2.0,0
5668,138.0,70.47,-35.01,19.0,2.0,0
5669,101.0,33.03,-173.99,15.0,1.0,0
5670,127.0,48.71,-71.79,14.0,2.0,0
5671,0.0,13.74,-168.19,17.0,2.0,0
5672,112.0,54.89,-57.61,20.0,2.0,0
5673,139.0,70.81,-34.51,19.0,2.0,0
5674,102.0,33.17,-174.19,15.0,1.0,0
5675,128.0,48.87,-71.39,14.0,2.0,0
5676,0.0,13.4,-168.89,17.0,2.0,0
5677,113.0,55.09,-57.31,20.0,2.0,0
5678,140.0,71.15,-34.01,19.0,2.0,0
5679,103.0,33.31,-174.39,15.0,1.0,0
5680,129.0,49.03,-70.99,14.0,2.0,0
5681,0.0,13.06,-169.59,17.0,2.0,0
5682,114.0,55.29,-57.01,20.0,2.0,0
5683,141.0,71.49,-33.51,19.0,2.0,0
5684,104.0,33.45,-174.59,15.0,1.0,0
5685,130.0,49.19,-70.59,14.0,2.0,0
5686,0.0,12.72,-170.29,17.0,2.0,0
5687,115.0,55.49,-56.71,20.0,2.0,0
5688,142.0,71.83,-33.01,19.0,2.0,0
5689,105.0,33.59,-174.79,15.0,1.0,0
5690,131.0,49.35,-70.19,14.0,2.0,0
5691,0.0,12.38,-170.99,17.0,2.0,0
5692,116.0,55.69,-56.41,20.0,2.0,0
5693,143.0,72.17,-32.51,19.0,2.0,0
5694,106.0,33.73,-174.99,15.0,1.0,0
5695,132.0,49.51,-69.79,14.0,2.0,0
5696,0.0,12.04,-171.69,17.0,2.0,0
5697,117.0,55.89,-56.11,20.0,2.0,0
5698,144.0,72.51,-32.01,19.0,2.0,0
5699,107.0,33.87,-175.19,15.0,1.0,0
5700,133.0,49.67,-69.39,14.0,2.0,0
5701,0.0,11.7,-172.39,17.0,2.0,0
5702,118.0,56.09,-55.81,20.0,2.0,0
5703,145.0,72.85,-31.51,19.0,2.0,0
5704,108.0,34.01,-175.39,15.0,1.0,0
5705,134.0,49.83,-68.99,14.0,2.0,0
5706,0.0,11.36,-173.09,17.0,2.0,0
5707,119.0,56.29,-55.51,20.0,2.0,0
5708,146.0,73.19,-31.01,19.0,2.0,0
5709,109.0,34.15,-175.59,15.0,1.0,0
5710,135.0,49.99,-68.59,14.0,2.0,0
5711,0.0,11.02,-173.79,17.0,2.0,0
5712,120.0,56.49,-55.21,20.0,2.0,0
5713,147.0,73.53,-30.51,19.0,2.0,0
5714,110.0,34.29,-175.79,15.0,1.0,0
5715,136.0,50.15,-68.19,14.0,2.0,0
5716,0.0,10.68,-174.49,17.0,2.0,0
5717,121.0,56.69,-54.91,20.0,2.0,0
5718,148.0,73.87,-30.01,19.0,2.0,0
5719,111.0,34.43,-175.99,15.0,1.0,0
5720,137.0,50.31,-67.79,14.0,2.0,0
5721,0.0,10.34,-175.19,17.0,2.0,0
5722,122.0,56.89,-54.61,20.0,2.0,0
5723,149.0,74.21,-29.51,19.0,2.0,0
5724,112.0,34.57,-176.19,15.0,1.0,0
5725,138.0,50.47,-67.39,14.0,2.0,0
5726,0.0,10.0,-175.89,17.0,2.0,0
5727,123.0,57.09,-54.31,20.0,2.0,0
5728,150.0,74.55,-29.01,19.0,2.0,0
5729,113.0,34.71,-176.39,15.0,1.0,0
5730,10.0,38.19,-102.91,18.0,2.0,0
5731,45.0,39.17,-112.49,5.0,2.0,0
5732,7.0,40.35,-77.39,10.0,2.0,0
5733,12.0,20.51,-156.85,16.0,1.0,0
5734,33.0,43.29,-73.11,13.0,2.0,0
5735,48.0,38.63,-80.29,20.0,2.0,0
5736,9.0,39.49,-75.23,12.0,2.0,0
5737,4.0,38.93,-108.27,18.0,2.0,0
5738,16.0,37.35,-98.77,27.0,2.0,0
5739,11.0,20.82,-155.59,15.0,1.0,0
5740,6.0,40.58,-104.49,17.0,2.0,0
5741,32.0,42.19,-76.29,12.0,2.0,0
5742,49.0,39.38,-78.53,19.0,2.0,0
5743,8.0,39.16,-75.82,11.0,2.0,0
5744,44.0,40.12,-111.59,6.0,2.0,0
5745,17.0,36.98,-86.35,19.0,2.0,0
5746,5.0,40.29,-107.51,17.0,2.0,0
5747,11.0,19.44,-155.31,15.0,1.0,0
5748,32.0,34.62,-104.95,14.0,2.0,0
5749,0.0,63.19,-144.59,28.0,0.0,0
5750,48.0,39.23,-80.85,20.0,2.0,0
5751,9.0,38.85,-75.49,12.0,2.0,0
5752,16.0,37.51,-99.35,26.0,2.0,0
5753,44.0,39.53,-110.29,6.0,2.0,0
5754,5.0,38.49,-108.85,17.0,2.0,0
5755,11.0,20.29,-155.83,15.0,1.0,0
5756,32.0,42.85,-74.59,12.0,2.0,0
5757,49.0,39.85,-78.25,19.0,2.0,0
5758,8.0,39.62,-75.39,11.0,2.0,0
5759,0.0,70.51,-149.35,28.0,0.0,0
5760,17.0,37.02,-86.51,19.0,2.0,0
5761,44.0,40.85,-111.99,6.0,2.0,0
5762,5.0,40.98,-104.85,17.0,2.0,0
5763,11.0,19.67,-155.47,15.0,1.0,0
5764,14.0,38.42,-94.19,24.0,2.0,0
5765,6.0,40.58,-101.35,18.0,2.0,0
5766,18.0,39.01,-92.46,22.0,2.0,0
5767,10.0,19.19,-153.51,16.0,1.0,0
5768,46.0,38.21,-78.19,20.0,2.0,0
5769,36.0,42.67,-74.38,13.0,2.0,0
5770,4.0,37.25,-104.29,19.0,2.0,0
5771,12.0,20.85,-156.93,17.0,1.0,0
5772,48.0,39.04,-80.91,21.0,2.0,0
5773,19.0,37.92,-89.17,23.0,2.0,0
5774,7.0,38.59,-76.29,14.0,2.0,0
5775,43.0,40.84,-113.49,8.0,2.0,0
5776,11.0,19.46,-154.83,16.0,1.0,0
5777,33.0,33.49,-109.35,15.0,2.0,0
5778,15.0,39.38,-96.67,25.0,2.0,0
5779,9.0,38.17,-77.49,13.0,2.0,0
5780,47.0,38.46,-79.13,20.0,2.0,0
5781,35.0,41.39,-75.49,14.0,2.0,0
5782,20.0,37.06,-90.85,24.0,2.0,0
5783,3.0,36.98,-105.59,20.0,2.0,0
5784,13.0,20.21,-155.19,18.0,1.0,0
5785,45.0,39.27,-111.67,9.0,2.0,0
5786,34.0,35.67,-110.49,16.0,2.0,0
5787,16.0,38.93,-98.35,26.0,2.0,0
5788,10.0,19.01,-152.59,17.0,1.0,0
5789,48.0,38.83,-81.49,22.0,2.0,0
5790,18.0,37.31,-91.49,23.0,2.0,0
5791,7.0,38.41,-76.85,15.0,2.0,0
5792,42.0,40.59,-113.19,9.0,2.0,0
5793,12.0,20.49,-156.49,19.0,1.0,0
5794,32.0,34.21,-109.85,16.0,2.0,0
5795,15.0,39.15,-97.35,26.0,2.0,0
5796,9.0,38.25,-78.25,14.0,2.0,0
5797,46.0,38.51,-79.67,21.0,2.0,0
5798,35.0,41.46,-76.01,15.0,2.0,0
5799,20.0,37.04,-91.35,25.0,2.0,0
5800,3.0,37.04,-106.19,21.0,2.0,0
5801,13.0,20.38,-155.49,19.0,1.0,0
5802,45.0,39.34,-112.19,10.0,2.0,0
5803,34.0,35.85,-111.35,17.0,2.0,0
5804,10.0,38.45,-102.21,13.0,2.0,0
5805,18.0,36.59,-98.14,25.0,2.0,0
5806,32.0,41.92,-73.18,12.0,2.0,0
5807,4.0,39.31,-104.85,16.0,2.0,0
5808,15.0,37.38,-101.41,24.0,2.0,0
5809,32.0,35.15,-106.93,14.0,2.0,0
5810,9.0,38.86,-75.67,11.0,2.0,0
5811,32.0,43.85,-74.21,12.0,2.0,0
5812,0.0,61.39,-153.29,28.0,0.0,0
5813,11.0,20.27,-155.93,15.0,1.0,0
5814,32.0,42.71,-76.39,12.0,2.0,0
5815,16.0,38.03,-100.19,26.0,2.0,0
5816,32.0,34.69,-105.57,14.0,2.0,0
5817,0.0,56.92,-131.47,28.0,2.0,0
5818,17.0,37.03,-89.23,19.0,2.0,0
5819,32.0,44.29,-73.85,12.0,2.0,0
5820,8.0,39.04,-75.35,11.0,2.0,0
5821,44.0,39.58,-113.15,6.0,2.0,0
5822,16.0,37.79,-96.58,26.0,2.0,0
5823,32.0,35.51,-107.19,14.0,2.0,0
5824,11.0,19.74,-155.39,15.0,1.0,0
5825,32.0,43.19,-74.51,12.0,2.0,0
5826,0.0,67.31,-157.05,28.0,0.0,0
5827,32.0,34.45,-105.25,14.0,2.0,0
5828,16.0,37.95,-96.42,26.0,2.0,0
5829,32.0,41.98,-72.46,12.0,2.0,0
5830,5.0,38.65,-106.19,17.0,2.0,0
5831,32.0,35.37,-107.24,14.0,2.0,0
5832,49.0,38.24,-82.19,19.0,2.0,0
5833,16.0,37.69,-100.52,26.0,2.0,0
5834,32.0,44.57,-73.61,12.0,2.0,0
5835,0.0,58.49,-156.49,28.0,2.0,0
5836,32.0,43.84,-74.22,12.0,2.0,0
5837,8.0,38.73,-75.16,11.0,2.0,0
5838,32.0,34.42,-106.57,14.0,2.0,0
5839,11.0,19.56,-155.63,15.0,1.0,0
5840,16.0,37.19,-99.91,26.0,2.0,0
5841,0.0,60.14,-151.58,28.0,0.0,0
5842,10.0,36.42,-104.19,16.0,2.0,0
5843,18.0,39.19,-93.41,20.0,2.0,0
5844,7.0,20.85,-153.21,14.0,1.0,0
5845,43.0,40.51,-110.85,7.0,2.0,0
5846,15.0,37.91,-102.59,25.0,2.0,0
5847,9.0,21.39,-151.49,13.0,1.0,0
5848,33.0,43.69,-76.31,13.0,2.0,0
5849,19.0,38.25,-96.19,21.0,2.0,0
5850,6.0,22.17,-154.39,12.0,1.0,0
5851,42.0,39.46,-111.49,8.0,2.0,0
5852,14.0,36.59,-101.31,24.0,2.0,0
5853,8.0,23.51,-152.21,11.0,1.0,0
5854,34.0,42.85,-75.85,14.0,2.0,0
5855,20.0,38.93,-95.39,22.0,2.0,0
5856,5.0,24.29,-155.99,10.0,1.0,0
5857,41.0,40.29,-110.19,9.0,2.0,0
5858,13.0,37.27,-100.91,23.0,2.0,0
5859,7.0,25.07,-153.93,9.0,1.0,0
5860,35.0,41.99,-76.59,15.0,2.0,0
5861,21.0,39.61,-94.59,23.0,2.0,0
5862,4.0,26.85,-157.59,8.0,1.0,0
5863,40.0,40.08,-109.89,10.0,2.0,0
5864,12.0,37.95,-101.51,22.0,2.0,0
5865,6.0,27.63,-155.21,7.0,1.0,0
5866,36.0,40.13,-77.29,16.0,2.0,0
5867,22.0,40.29,-93.79,24.0,2.0,0
5868,3.0,29.41,-159.19,6.0,1.0,0
5869,39.0,39.87,-109.49,11.0,2.0,0
5870,11.0,38.63,-102.11,21.0,2.0,0
5871,5.0,30.19,-156.93,5.0,1.0,0
5872,37.0,38.27,-78.99,17.0,2.0,0
5873,23.0,40.97,-92.99,25.0,2.0,0
5874,2.0,31.97,-161.79,4.0,1.0,0
5875,38.0,39.66,-108.99,12.0,2.0,0
5876,10.0,39.31,-102.71,20.0,2.0,0
5877,4.0,33.75,-158.63,3.0,1.0,0
5878,36.0,36.37,-80.69,18.0,2.0,0
5879,24.0,41.65,-91.99,26.0,2.0,0
5880,1.0,35.53,-164.39,2.0,1.0,0
5881,37.0,39.45,-108.49,13.0,2.0,0
5882,9.0,40.99,-103.31,19.0,2.0,0
5883,3.0,37.31,-160.29,1.0,1.0,0
5884,35.0,35.47,-82.39,19.0,2.0,0
5885,25.0,42.33,-90.99,27.0,2.0,0
5886,0.0,39.49,-167.99,0.0,1.0,0
5887,36.0,39.24,-107.99,14.0,2.0,0
5888,8.0,42.67,-104.91,18.0,2.0,0
5889,2.0,39.09,-162.99,0.0,1.0,0
5890,34.0,34.57,-84.09,20.0,2.0,0
5891,26.0,43.01,-89.99,28.0,2.0,0
5892,0.0,41.45,-171.59,0.0,1.0,0
5893,35.0,38.93,-107.49,15.0,2.0,0
5894,7.0,44.35,-106.51,17.0,2.0,0
5895,1.0,41.69,-165.69,0.0,1.0,0
5896,33.0,33.67,-86.79,21.0,2.0,0
5897,27.0,43.69,-88.99,29.0,2.0,0
5898,0.0,43.41,-175.19,0.0,1.0,0
5899,18.0,40.51,-83.19,18.0,2.0,0
5900,7.0,36.29,-104.49,16.0,2.0,0
5901,45.0,39.85,-80.39,20.0,2.0,0
5902,12.0,20.35,-156.21,15.0,1.0,0
5903,32.0,43.01,-75.51,12.0,2.0,0
5904,4.0,39.14,-107.32,17.0,2.0,0
5905,18.0,38.46,-85.67,19.0,2.0,0
5906,11.0,19.49,-155.03,15.0,1.0,0
5907,0.0,60.28,-162.51,28.0,0.0,0
5908,32.0,42.39,-77.29,12.0,2.0,0
5909,16.0,37.83,-100.49,26.0,2.0,0
5910,49.0,38.59,-79.35,19.0,2.0,0
5911,32.0,44.29,-74.39,12.0,2.0,0
5912,11.0,20.67,-155.87,15.0,1.0,0
5913,32.0,35.67,-106.53,14.0,2.0,0
5914,17.0,39.35,-84.21,19.0,2.0,0
5915,49.0,39.21,-78.59,19.0,2.0,0
5916,5.0,40.67,-105.29,17.0,2.0,0
5917,32.0,43.49,-72.97,12.0,2.0,0
5918,11.0,19.31,-155.51,15.0,1.0,0
5919,16.0,38.17,-98.39,26.0,2.0,0
5920,32.0,42.19,-76.49,12.0,2.0,0
5921,17.0,37.49,-82.59,19.0,2.0,0
5922,0.0,57.39,-152.29,28.0,2.0,0
5923,49.0,39.85,-80.29,19.0,2.0,0
5924,32.0,43.89,-73.29,12.0,2.0,0
5925,5.0,38.39,-107.49,17.0,2.0,0
5926,18.0,40.29,-84.29,18.0,2.0,0
5927,11.0,20.49,-155.99,15.0,1.0,0
5928,32.0,41.29,-76.99,12.0,2.0,0
5929,16.0,37.99,-101.29,26.0,2.0,0
5930,49.0,38.49,-79.99,19.0,2.0,0
5931,32.0,44.49,-73.99,12.0,2.0,0
5932,11.0,19.69,-155.29,15.0,1.0,0
5933,17.0,38.99,-83.99,19.0,2.0,0
5934,0.0,59.49,-161.99,28.0,0.0,0
5935,32.0,42.99,-77.99,12.0,2.0,0
5936,16.0,38.29,-97.99,26.0,2.0,0
5937,49.0,39.29,-78.99,19.0,2.0,0
5938,5.0,40.99,-105.99,17.0,2.0,0
5939,32.0,43.49,-72.49,12.0,2.0,0
5940,11.0,19.49,-155.49,15.0,1.0,0
5941,18.0,40.99,-84.99,18.0,2.0,0
5942,32.0,41.99,-77.49,12.0,2.0,0
5943,17.0,39.49,-82.49,19.0,2.0,0
5944,0.0,56.99,-152.99,28.0,2.0,0
5945,49.0,39.99,-80.99,19.0,2.0,0
5946,32.0,43.99,-74.49,12.0,2.0,0
5947,5.0,39.99,-107.99,17.0,2.0,0
5948,16.0,38.49,-99.99,26.0,2.0,0
5949,11.0,20.99,-156.99,15.0,1.0,0
5950,32.0,42.49,-76.99,12.0,2.0,0
5951,17.0,38.99,-84.99,19.0,2.0,0
5952,0.0,60.99,-162.99,28.0,0.0,0
5953,49.0,39.49,-79.49,19.0,2.0,0
5954,32.0,44.99,-74.99,12.0,2.0,0
5955,11.0,19.99,-155.99,15.0,1.0,0
5956,17.0,39.99,-83.99,19.0,2.0,0
5957,14.0,38.85,-90.42,20.0,2.0,0
5958,40.0,41.49,-79.31,13.0,2.0,0
5959,10.0,20.33,-151.29,16.0,1.0,0
5960,18.0,39.67,-92.19,22.0,2.0,0
5961,45.0,39.24,-112.35,7.0,2.0,0
5962,9.0,38.29,-74.59,12.0,2.0,0
5963,15.0,40.91,-105.46,18.0,2.0,0
5964,19.0,37.46,-84.38,20.0,2.0,0
5965,43.0,38.67,-114.19,6.0,2.0,0
5966,12.0,19.14,-154.38,15.0,1.0,0
5967,7.0,40.46,-109.23,17.0,2.0,0
5968,33.0,43.85,-77.19,12.0,2.0,0
5969,20.0,39.04,-96.85,24.0,2.0,0
5970,48.0,37.93,-81.93,19.0,2.0,0
5971,13.0,38.58,-91.13,21.0,2.0,0
5972,4.0,41.83,-104.49,17.0,2.0,0
5973,46.0,40.35,-110.58,7.0,2.0,0
5974,21.0,38.21,-93.67,23.0,2.0,0
5975,11.0,20.67,-153.19,16.0,1.0,0
5976,6.0,39.39,-106.35,18.0,2.0,0
5977,34.0,42.31,-76.49,12.0,2.0,0
5978,22.0,39.56,-95.39,24.0,2.0,0
5979,49.0,38.49,-82.71,19.0,2.0,0
5980,14.0,38.92,-90.59,20.0,2.0,0
5981,5.0,41.29,-103.59,17.0,2.0,0
5982,47.0,40.17,-111.49,7.0,2.0,0
5983,23.0,38.85,-94.25,23.0,2.0,0
5984,12.0,20.41,-153.51,16.0,1.0,0
5985,7.0,39.67,-106.71,18.0,2.0,0
5986,35.0,42.67,-76.99,12.0,2.0,0
5987,24.0,39.93,-95.93,24.0,2.0,0
5988,50.0,38.85,-83.29,19.0,2.0,0
